p_id,name,price,colour,brand,ratingcount,avg_rating,brand_id,occasion,pattern,print or pattern type,fabric,wash care,sustainable,body or garment size,length
9053869,Varkala Silk Sarees Pink & Mustard Yellow Pure Silk Colourblocked Banarasi Saree,4500.0,Pink,Varkala Silk Sarees,257.0,4.26848249,946,Traditional,Colourblocked,Floral,Cotton,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
18773312,Varkala Silk Sarees Green & Red Ethnic Motifs Zari Art Silk Paithani Saree,6900.0,Green,Varkala Silk Sarees,0.0,0.0,946,Traditional,Woven Design,Ethnic Motifs,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
19357434,Vami Women Black Solid Plain Cotton Shorts,599.0,Black,Vami,0.0,0.0,941,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
10353799,Vastraa Fusion Women Off-White Hem Design Straight Palazzos,1999.0,Off White,Vastraa Fusion,95.0,4.010526316,948,Ethnic,Hem Design,Geometric,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
13074330,Vastraa Fusion Women Orange & Yellow Embroidered Cotton Dupatta,1699.0,Orange,Vastraa Fusion,0.0,0.0,948,Daily,Embroidered,Floral,Pure Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
11665648,Vastraa Fusion Women Pink Solid Chanderi Flared Maxi Skirt,1999.0,Pink,Vastraa Fusion,13.0,3.692307692,948,Ethnic,Solid,Solid,Cotton Blend,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Maxi
13669932,Vastraa Fusion Women Pink Pure Cotton Solid Maxi Flared Skirt with Embroidered Detail,2499.0,Pink,Vastraa Fusion,0.0,0.0,948,Ethnic,Solid,Solid,Pure Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Maxi
13669924,Vastraa Fusion Women Orange Pure Cotton Solid Maxi Flared Skirt with Embroidered Detail,2499.0,Orange,Vastraa Fusion,0.0,0.0,948,Ethnic,Solid,Solid,Pure Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Maxi
11081716,Vastraa Fusion Women Beige Chikankari Embroidered Straight Palazzos,1999.0,Beige,Vastraa Fusion,20.0,4.55,948,Ethnic,Embroidered,Ethnic Motifs,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
11096760,Vastraa Fusion Women Coffee Brown Hem Design Straight Palazzos,1999.0,Coffee Brown,Vastraa Fusion,8.0,3.875,948,Western,Hem Design,Geometric,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
16885654,Alsace Lorraine Paris Women Pink Shorts,1499.0,Pink,Alsace Lorraine Paris,0.0,0.0,53,Casual,Solid,Solid,Viscose Rayon,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
12647218,Alsace Lorraine Paris Women Black Solid Hooded Longline Sweatshirt,3499.0,Black,Alsace Lorraine Paris,23.0,4.304347826,53,Casual,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Longline
13642464,Alsace Lorraine Paris Women Black Solid Regular Shorts,1899.0,Black,Alsace Lorraine Paris,0.0,0.0,53,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
10597746,Alsace Lorraine Paris Women Black Solid Hooded Sweatshirt,1799.0,Black,Alsace Lorraine Paris,6.0,4.833333333,53,Casual,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
10597830,Alsace Lorraine Paris Women Black Solid Hooded Sweatshirt,1599.0,Black,Alsace Lorraine Paris,26.0,3.692307692,53,Casual,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
10611430,Alsace Lorraine Paris Women Orange Solid Hooded Sweatshirt,1599.0,Orange,Alsace Lorraine Paris,0.0,0.0,53,Casual,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
10611428,Alsace Lorraine Paris Women Black Solid Hooded Sweatshirt,1499.0,Black,Alsace Lorraine Paris,0.0,0.0,53,Casual,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
10597982,Alsace Lorraine Paris Women Orange Solid Hooded Sweatshirt,1499.0,Orange,Alsace Lorraine Paris,5.0,4.6,53,Casual,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
10597886,Alsace Lorraine Paris Women Orange & Green Colourblocked Hooded Sweatshirt,1899.0,Orange,Alsace Lorraine Paris,0.0,0.0,53,Casual,Colourblocked,Colourblocked,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
10597884,Alsace Lorraine Paris Women Rust Brown Solid Hooded Cropped Sweatshirt,1799.0,Rust,Alsace Lorraine Paris,0.0,0.0,53,Casual,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Crop
10597780,Alsace Lorraine Paris Women Orange Solid Cropped Sweatshirt,1599.0,Orange,Alsace Lorraine Paris,0.0,0.0,53,Casual,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Crop
10611400,Alsace Lorraine Paris Women Mustard Yellow Solid Sweatshirt,1399.0,Mustard,Alsace Lorraine Paris,18.0,4.277777778,53,Casual,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
10597870,Alsace Lorraine Paris Women Grey Melange Solid Hooded Cropped Sweatshirt,1799.0,Grey Melange,Alsace Lorraine Paris,0.0,0.0,53,Casual,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Crop
10597846,Alsace Lorraine Paris Women Burgundy Solid Sweatshirt,1699.0,Burgundy,Alsace Lorraine Paris,9.0,4.444444444,53,Casual,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
10597818,Alsace Lorraine Paris Women Navy Blue Solid Hooded Sweatshirt,1799.0,Navy Blue,Alsace Lorraine Paris,0.0,0.0,53,Casual,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
10611412,Alsace Lorraine Paris Women Rust Brown Solid Sweatshirt,1399.0,Rust,Alsace Lorraine Paris,0.0,0.0,53,Casual,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
10597802,Alsace Lorraine Paris Women Mustard Yellow & White Colourblocked Hooded Sweatshirt,1999.0,Mustard,Alsace Lorraine Paris,2.0,2.0,53,Casual,Colourblocked,Colourblocked,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
10597842,Alsace Lorraine Paris Women Red Solid Crop Sweatshirt,1699.0,Red,Alsace Lorraine Paris,0.0,0.0,53,Casual,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Crop
10597764,Alsace Lorraine Paris Women Aubergine Solid Hooded Sweatshirt,1799.0,Purple,Alsace Lorraine Paris,15.0,4.2,53,Casual,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
10611422,Alsace Lorraine Paris Women Rust Brown Solid Hooded Sweatshirt,1599.0,Rust,Alsace Lorraine Paris,13.0,4.230769231,53,Casual,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
10611424,Alsace Lorraine Paris Women Peach-Coloured Solid Hooded Sweatshirt,1499.0,Peach,Alsace Lorraine Paris,10.0,4.1,53,Casual,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
10611410,Alsace Lorraine Paris Women Peach-Coloured Solid Sweatshirt,1399.0,Peach,Alsace Lorraine Paris,0.0,0.0,53,Casual,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
10611398,Alsace Lorraine Paris Women Orange Solid Sweatshirt,1399.0,Orange,Alsace Lorraine Paris,6.0,4.833333333,53,Casual,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
10747908,Alsace Lorraine Paris Women Coral Red Solid Cropped Sweatshirt,1899.0,Coral,Alsace Lorraine Paris,0.0,0.0,53,Casual,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Crop
10747892,Alsace Lorraine Paris Women Coral Red Solid Sweatshirt,1699.0,Coral,Alsace Lorraine Paris,0.0,0.0,53,Casual,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
10747936,Alsace Lorraine Paris Women Navy Solid Sweatshirt,1799.0,Navy Blue,Alsace Lorraine Paris,0.0,0.0,53,Casual,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
10747944,Alsace Lorraine Paris Women Yellow & Peach-Coloured Solid Hooded Sweatshirt,1899.0,Yellow,Alsace Lorraine Paris,0.0,0.0,53,Casual,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
10747900,Alsace Lorraine Paris Women Yellow & Green Colourblocked Sweatshirt,1899.0,Yellow,Alsace Lorraine Paris,0.0,0.0,53,Casual,Colourblocked,Colourblocked,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
10747902,Alsace Lorraine Paris Women Yellow Solid Sweatshirt,1899.0,Yellow,Alsace Lorraine Paris,5.0,3.4,53,Casual,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
10747958,Alsace Lorraine Paris Women Black & Yellow Solid Cropped Hooded Sweatshirt,1899.0,Black,Alsace Lorraine Paris,4.0,4.5,53,Casual,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Crop
10747922,Alsace Lorraine Paris Women Blue & Orange Colourblocked Hooded Sweatshirt,1899.0,Blue,Alsace Lorraine Paris,0.0,0.0,53,Casual,Colourblocked,Colourblocked,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
10891558,Alsace Lorraine Paris Women Green Striped Hooded Sweatshirt,1999.0,Green,Alsace Lorraine Paris,0.0,0.0,53,Casual,Striped,Striped,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
10891572,Alsace Lorraine Paris Women Green Solid Hooded Sweatshirt,1999.0,Green,Alsace Lorraine Paris,2.0,3.5,53,Casual,Solid,Solid,Fleece,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
10891582,Alsace Lorraine Paris Women Mustard Yellow Solid Hooded Sweatshirt,2299.0,Mustard,Alsace Lorraine Paris,3.0,4.333333333,53,Casual,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
10891570,Alsace Lorraine Paris Women Orange & Yellow Colourblocked Hooded Sweatshirt,1999.0,Orange,Alsace Lorraine Paris,5.0,3.4,53,Casual,Colourblocked,Colourblocked,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
10891518,Alsace Lorraine Paris Women Burgundy & Green Solid Hooded Sweatshirt,1999.0,Burgundy,Alsace Lorraine Paris,0.0,0.0,53,Casual,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
10891564,Alsace Lorraine Paris Women Green Solid Hooded Sweatshirt,1999.0,Green,Alsace Lorraine Paris,9.0,3.777777778,53,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
10891532,Alsace Lorraine Paris Women Peach-Coloured Solid Ruched Sweatshirt,1999.0,Peach,Alsace Lorraine Paris,0.0,0.0,53,Casual,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
10891530,Alsace Lorraine Paris Women Maroon Solid Ruched Sweatshirt,1999.0,Maroon,Alsace Lorraine Paris,0.0,0.0,53,Casual,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
10891524,Alsace Lorraine Paris Women Burgundy & Pink Striped Hooded Sweatshirt,1999.0,Burgundy,Alsace Lorraine Paris,0.0,0.0,53,Casual,Striped,Striped,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
10891516,Alsace Lorraine Paris Women Green Striped Hooded Sweatshirt,1999.0,Green,Alsace Lorraine Paris,0.0,0.0,53,Casual,Striped,Striped,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
10891512,Alsace Lorraine Paris Women Yellow & White Colourblocked Sweatshirt,1999.0,Yellow,Alsace Lorraine Paris,0.0,0.0,53,Casual,Colourblocked,Colourblocked,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
12647384,Alsace Lorraine Paris Women Olive Green Solid Hooded Sweatshirt,1999.0,Olive,Alsace Lorraine Paris,0.0,0.0,53,Casual,Solid,Solid,Polyester,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
12647386,Alsace Lorraine Paris Women Olive Green Solid Sweatshirt,2499.0,Olive,Alsace Lorraine Paris,0.0,0.0,53,Casual,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
12974694,Alsace Lorraine Paris Women Navy Blue Solid Sweatshirt,2499.0,Navy Blue,Alsace Lorraine Paris,3.0,3.666666667,53,Casual,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
12974712,Alsace Lorraine Paris Women Olive Green Solid Sweatshirt,2499.0,Olive,Alsace Lorraine Paris,0.0,0.0,53,Casual,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
10597826,Alsace Lorraine Paris Women Navy & Pink Printed Regular Shorts,999.0,Navy Blue,Alsace Lorraine Paris,8.0,3.5,53,Casual,Printed,Floral,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
11649088,Alsace Lorraine Paris Women Navy Blue & Red Striped Regular Fit Shorts,1499.0,Navy Blue,Alsace Lorraine Paris,2.0,2.0,53,Casual,Striped,Striped,Viscose Rayon,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
11649230,Alsace Lorraine Paris Women Navy Blue & Orange Printed Regular Shorts,1799.0,Navy Blue,Alsace Lorraine Paris,5.0,4.0,53,Casual,Printed,Floral,Viscose Rayon,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
11649172,Alsace Lorraine Paris Women Pink & Black Floral Print Regular Fit Layered Shorts,1499.0,Pink,Alsace Lorraine Paris,5.0,3.2,53,Casual,Printed,Floral,Viscose Rayon,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
11649128,Alsace Lorraine Paris Women Mustard Yellow & White Striped Regular Fit Shorts,1399.0,Mustard,Alsace Lorraine Paris,0.0,0.0,53,Casual,Striped,Striped,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
13642714,Alsace Lorraine Paris Women Pink Heart Print Mini Wrap Skorts,1499.0,Pink,Alsace Lorraine Paris,0.0,0.0,53,Casual,Printed,Graphic,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Mini
13642362,Alsace Lorraine Paris Women Navy Blue & Off-White Floral Print Regular Fit Regular Shorts,1499.0,Navy Blue,Alsace Lorraine Paris,0.0,0.0,53,Casual,Printed,Floral,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
13642384,Alsace Lorraine Paris Women Grey Melange Solid Pure Cotton Regular Fit Regular Shorts,1699.0,Grey Melange,Alsace Lorraine Paris,3.0,4.333333333,53,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
13642672,Alsace Lorraine Paris Women Green Solid Regular Fit Shorts,1499.0,Green,Alsace Lorraine Paris,0.0,0.0,53,Casual,Solid,Solid,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
13642584,Alsace Lorraine Paris Women Teal Green Solid Cotton Regular Fit Shorts,1599.0,Teal,Alsace Lorraine Paris,0.0,0.0,53,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
13642622,Alsace Lorraine Paris Women Teal Green Solid Cotton Regular Fit Hot Pants,1699.0,Teal,Alsace Lorraine Paris,0.0,0.0,53,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
13642502,Alsace Lorraine Paris Women Black & White Checked Regular Shorts,1499.0,Black,Alsace Lorraine Paris,0.0,0.0,53,Casual,Checked,Checked,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
13642436,Alsace Lorraine Paris Women Black Solid Cotton Regular Fit Shorts With Belt,1499.0,Black,Alsace Lorraine Paris,0.0,0.0,53,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
13642494,Alsace Lorraine Paris Women Pink & Blue Solid Cotton Regular Fit Shorts with Piping Detail,1799.0,Pink,Alsace Lorraine Paris,4.0,4.25,53,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
13642538,Alsace Lorraine Paris Women Pink & Blue Solid Cotton Regular Fit Shorts with Piping Detail,1699.0,Pink,Alsace Lorraine Paris,0.0,0.0,53,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
13642692,Alsace Lorraine Paris Women Green Solid Regular Fit Shorts,1499.0,Green,Alsace Lorraine Paris,0.0,0.0,53,Casual,Solid,Solid,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
13642580,Alsace Lorraine Paris Women Navy Blue & Cream-Coloured Floral Print Regular Fit Skorts,1499.0,Navy Blue,Alsace Lorraine Paris,9.0,3.222222222,53,Casual,Printed,Floral,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
13642450,Alsace Lorraine Paris Women Grey Melange Solid Cotton Regular Fit Shorts,1799.0,Grey Melange,Alsace Lorraine Paris,0.0,0.0,53,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
13642600,Alsace Lorraine Paris Women Burgundy Solid Cotton Regular Fit Shorts,1799.0,Burgundy,Alsace Lorraine Paris,0.0,0.0,53,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
13642632,Alsace Lorraine Paris Women Burgundy Solid Cotton Regular Fit Hot Pants,1699.0,Burgundy,Alsace Lorraine Paris,0.0,0.0,53,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
13642656,Alsace Lorraine Paris Women Burgundy Solid Cotton Regular Fit Shorts with Belt,1799.0,Burgundy,Alsace Lorraine Paris,0.0,0.0,53,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
13642628,Alsace Lorraine Paris Women Coral Pink & White Heart Print Regular Fit Shorts,1499.0,Coral,Alsace Lorraine Paris,0.0,0.0,53,Casual,Printed,Conversational,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
13642590,Alsace Lorraine Paris Women Green Solid Cotton Regular Fit Shorts with Belt,1499.0,Green,Alsace Lorraine Paris,0.0,0.0,53,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
13642606,Alsace Lorraine Paris Women Teal Green Solid Cotton Regular Fit Shorts,1799.0,Teal,Alsace Lorraine Paris,0.0,0.0,53,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
13642684,Alsace Lorraine Paris Women Navy Blue Cotton Solid Regular Fit Shorts with Belt,1899.0,Navy Blue,Alsace Lorraine Paris,0.0,0.0,53,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
16885514,Alsace Lorraine Paris Women Burgundy Smart Bootcut Trousers,1999.0,Burgundy,Alsace Lorraine Paris,0.0,0.0,53,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
13642428,Alsace Lorraine Paris Women Burgundy & Grey Floral Printed Skorts,1499.0,Burgundy,Alsace Lorraine Paris,24.0,3.166666667,53,Casual,Printed,Floral,Polyester,Machine Wash,Sustainable,To-Fit Denotes Body Measurements in,Mini
17501034,Alsace Lorraine Paris Women Navy Blue Solid Pleated Trousers,2199.0,Navy Blue,Alsace Lorraine Paris,0.0,0.0,53,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
17359114,Amrutam Fab Green Embroidered Thread Work Semi-Stitched Lehenga & Unstitched Blouse With Dupatta,11999.0,Green,Amrutam Fab,5.0,3.8,61,Casual,Solid,Solid,Cotton,Machine Wash,Regular,Garment Measurements in,Regular
17359096,Amrutam Fab Green & Golden Velvet Semi-Stitched Lehenga & Unstitched Blouse With Dupatta,11999.0,Green,Amrutam Fab,0.0,0.0,61,Casual,Solid,Solid,Cotton,Machine Wash,Regular,Garment Measurements in,Regular
17359094,Amrutam Fab Peach-Coloured & Purple Embroidered Thread Work Semi-Stitched Lehenga & Unstitched Blouse With,11999.0,Peach,Amrutam Fab,0.0,0.0,61,Casual,Solid,Solid,Cotton,Machine Wash,Regular,Garment Measurements in,Regular
15126608,Amrutam Fab Grey & White Embroidered Mirror Work Unstitched Lehenga & Blouse With Dupatta,11999.0,Grey,Amrutam Fab,0.0,0.0,61,Casual,Solid,Solid,Cotton,Machine Wash,Regular,Garment Measurements in,Regular
18549594,Amrutam Fab Mustard & Green Printed Semi-Stitched Lehenga & Unstitched Blouse With Dupatta,9999.0,Mustard,Amrutam Fab,0.0,0.0,61,Casual,Solid,Solid,Cotton,Machine Wash,Regular,Garment Measurements in,Regular
19083864,Amrutam Fab Blue & White Embroidered Thread Work Semi-Stitched Lehenga & Unstitched Blouse With Dupatta,11999.0,Blue,Amrutam Fab,0.0,0.0,61,Casual,Solid,Solid,Cotton,Machine Wash,Regular,Garment Measurements in,Regular
18512872,Amrutam Fab Cream-Coloured & Navy Blue Embellished Sequinned Semi-Stitched Lehenga & Unstitched Blouse With,11999.0,Cream,Amrutam Fab,0.0,0.0,61,Casual,Solid,Solid,Cotton,Machine Wash,Regular,Garment Measurements in,Regular
19378614,Amrutam Fab Olive Green & Gold-Toned Embroidered Semi-Stitched Lehenga & Unstitched Blouse With Dupatta,11999.0,Olive,Amrutam Fab,0.0,0.0,61,Casual,Solid,Solid,Cotton,Machine Wash,Regular,Garment Measurements in,Regular
17608318,Mizash Women Black Paisley Printed Shawl,1799.0,Black,Mizash,0.0,0.0,584,Daily,Printed,Paisley,Wool,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
17608256,Mizash Women Beige Woven Kashmiri Shawl,2999.0,Beige,Mizash,0.0,0.0,584,Daily,Solid,Solid,Wool,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
17608314,Mizash Women Black Peacock Feather Printed Woolen Shawl,4699.0,Black,Mizash,0.0,0.0,584,Work,Printed,Other,Pashmina,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
17608286,Mizash Women Cream & Brown Wool Aari Embridery Stole Shawl,3999.0,Cream,Mizash,0.0,0.0,584,Daily,Embroidered,Floral,Wool,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
18291076,Mizash Women Peach-Coloured & White Woven-Design Woolen Shawl,2999.0,Peach,Mizash,0.0,0.0,584,Daily,Woven Design,Geometric,Wool,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
19315000,Nivah Fashion Peach-Coloured & Navy Blue Unstitched Dress Material,2899.0,Peach,Nivah Fashion,0.0,0.0,633,Fusion,Solid,Ethnic Motifs,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
16252908,Juelle Women Pink Longline Shrug,2495.0,Pink,Juelle,0.0,0.0,434,Casual,Solid,Solid,Nylon,Hand Wash,Regular,Garment Measurements in,Longline
16422102,Juelle Women Green Sweatshirt,2299.0,Green,Juelle,0.0,0.0,434,Casual,Solid,Solid,Fleece,Hand Wash,Regular,Garment Measurements in,Regular
16472932,Juelle Women Peach-Coloured Corduroy Bomber Jacket,4799.0,Peach,Juelle,0.0,0.0,434,Casual,Solid,Solid,Corduroy,Dry Clean,Regular,Garment Measurements in,Regular
16487824,Juelle Women Gold-Toned Parka Jacket,4799.0,Gold,Juelle,0.0,0.0,434,Casual,Solid,Solid,Nylon,Dry Clean,Regular,Garment Measurements in,Regular
16005828,Juelle Women Red Longline Parka Jacket,4995.0,Red,Juelle,2.0,4.5,434,Casual,Solid,Solid,Nylon,Dry Clean,Regular,Garment Measurements in,Longline
16005822,Juelle Women Black & Olive Green Printed Padded Jacket,4995.0,Black,Juelle,0.0,0.0,434,Casual,Printed,Abstract,Nylon,Dry Clean,Regular,Garment Measurements in,Regular
16005818,Juelle Women Olive Green Camouflage Printed Regular Fit Padded Jacket,4499.0,Olive,Juelle,0.0,0.0,434,Casual,Printed,Camouflage,Nylon,Dry Clean,Regular,Garment Measurements in,Regular
16005814,Juelle Women Black & Blue Camouflage Puffer Jacket,4499.0,Black,Juelle,0.0,0.0,434,Casual,Printed,Camouflage,Nylon,Dry Clean,Regular,Garment Measurements in,Regular
16005808,Juelle Women Blue Tailored Jacket,4499.0,Blue,Juelle,0.0,0.0,434,Casual,Printed,Abstract,Nylon,Dry Clean,Regular,Garment Measurements in,Regular
15803726,Juelle Women Green Parka Jacket,4499.0,Green,Juelle,0.0,0.0,434,Casual,Solid,Solid,Nylon,Dry Clean,Regular,Garment Measurements in,Regular
16640926,Juelle Women Brown Quilted Jacket,3699.0,Brown,Juelle,0.0,0.0,434,Casual,Solid,Solid,Polyester,Dry Clean,Regular,Garment Measurements in,Regular
16474784,Juelle Women Navy Blue Padded Jacket,4499.0,Navy Blue,Juelle,0.0,0.0,434,Casual,Solid,Solid,Nylon,Machine Wash,Regular,Garment Measurements in,Regular
16472942,Juelle Women Blue Quilted Jacket,4799.0,Blue,Juelle,0.0,0.0,434,Casual,Solid,Solid,Nylon,Dry Clean,Regular,Garment Measurements in,Regular
16470114,Juelle Women Green Printed Hooded Sweatshirt,2299.0,Green,Juelle,0.0,0.0,434,Casual,Printed,Graphic,Fleece,Hand Wash,Regular,Garment Measurements in,Regular
12146210,Mine4Nine Women Green & Black Relaxed Regular Fit Striped Maternity Regular Trousers,2499.0,Green,Mine4Nine,20.0,3.75,570,Maternity,Striped,Striped,Viscose Rayon,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
19146650,Winza Designer Navy Blue & Pink Kalamkari Zari Pure Chiffon Pochampally Saree,2499.0,Navy Blue,Winza Designer,0.0,0.0,981,Traditional,Woven Design,Kalamkari,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
19146668,Winza Designer Pink & Blue Tie and Dye Zari Pure Chiffon Bandhani Saree,2499.0,Pink,Winza Designer,0.0,0.0,981,Festive,Woven Design,Tie and Dye,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
19146704,Winza Designer Teal & Beige Floral Zari Pure Chiffon Fusion Banarasi Saree,2499.0,Teal,Winza Designer,0.0,0.0,981,Traditional,Printed,Floral,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
16285896,Ritu Kumar Coffee Brown & Orange Ethnic Print Quilted Longline Jacket,16900.0,Coffee Brown,Ritu Kumar,0.0,0.0,745,Casual,Printed,Geometric,Viscose Rayon,Dry Clean,Regular,Garment Measurements in,Longline
17001842,Ritu Kumar Women Navy Blue Textured Straight Palazzo,2900.0,Navy Blue,Ritu Kumar,0.0,0.0,745,Western,Self Design,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
