p_id,name,price,colour,brand,ratingcount,avg_rating,description,brand_id,occasion,pattern,print or pattern type,fabric,wash care,sustainable,body or garment size,length
17093788,Anouk Women Black Solid Pleated Round Neck Pure Cotton Kurta,1699.0,Black,Anouk,38.0,3.815789474,"Colour: black   Solid   Round neck   Short,  regular sleeves   Straight shape with empire style   Calf length with straight hem   Knitted regular cotton  100% CottonMachine wash The model (height 5'8) is wearing a size S",75,Daily,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Calf Length
15096398,Anouk Green Woven Design Zari Silk Blend Ready to Wear Banarasi Saree,2899.0,Green,Anouk,15.0,4.0,"Design Details    Green banarasi saree   Woven design embellished saree with woven design border   Has zari detail    The saree comes with an unstitched blouse pieceThe blouse worn by the model might be for modelling purpose only. Check the image of the blouse piece to understand how the actual blouse piece looks like.Length: 5.5 metres plus 0.8 metre blouse piece  Width: 1.06 metres (approx.)Saree fabric:  Silk Blend  Blouse fabric:  Silk Blend  Dry clean",75,Traditional,Embellished,Woven Design,Cotton,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
16190778,Anouk Women Orange & Purple Ethnic Motifs Printed Empire Kurta with Trousers,3099.0,Orange,Anouk,16.0,3.625,"Orange printed kurta with trousersKurta design: Ethnic motifs printedAnarkali shapeEmpire styleRound neck, short regular sleevesKnee length with straight hemViscose rayon machine weave fabricTrousers design: Purple solid trousersPartially elasticated waistbandSlip-on closureThe model (height 5'8) is wearing a size STop fabric:  Viscose Rayon  Bottom fabric:  Viscose Rayon  Hand wash",75,Daily,Solid,Ethnic Motifs,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
14925648,Anouk Women Blue & White Printed Pleated Pure Cotton Kurti with Trousers,1899.0,Blue,Anouk,63.0,4.0476190480000005,"Blue and white printed Kurti with TrousersKurti design: Blue and white tribal printedStraight shapePleated styleRound neck, sleeveless shoulder strapsAbove knee length with straight hemPure cotton machine weave fabricTrousers (culottes) design: Blue solid TrousersElasticated waistbandSlip-on closureTop fabric: 100% CottonBottom fabric: 100% CottonMachine washThe model (height 5'8) is wearing a size S",75,Daily,Solid,Tribal,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
14994384,Anouk Orange & Cream-Coloured Ethnic Motifs Print Jute Silk Saree,2599.0,Orange,Anouk,7.0,3.857142857,Design Details Orange and cream-coloured sareeEthnic motifs print&nbsp;saree with solid borderDisclaimerThe saree comes with an unstitched blouse pieceThe blouse worn by the model might be for modelling purpose only. Check the image of the blouse piece to understand how the actual blouse piece looks like.Length: 5.5 metres plus 80 centimetre blouse pieceWidth: 1.06 metres (approx.)Saree fabric:  Jute Silk  Blouse fabric:  Jute Silk  Hand wash,75,Daily,Printed,Ethnic Motifs,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
12135352,Anouk Women Black Printed A-Line Top,1399.0,Black,Anouk,378.0,4.150793651,"Black printed woven A-line  top, has a round neck, three-quarter sleeves, and button closureRegular Fit The model (height 5'8"") is wearing a size SMaterial: 87% cotton and 13% linenMachine Wash",75,Ethnic,Printed,Floral,Cotton Blend,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
15494670,Anouk Women Olive Green Floral Printed Kurta,1799.0,Olive,Anouk,36.0,4.527777778,"Olive and black straight kurta with short sleeves, straight hemline and round neck100% Viscose RayonMachine-wash",75,Daily,Solid,Floral,Viscose Rayon,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Calf Length
16234870,Anouk Women Green & Pink Floral Printed Asymmetric Hem Kurta,1999.0,Green,Anouk,25.0,4.48,"Colour: green and pink   Floral printed   Round neck   Short,  regular sleeves   A-line shape with regular style   Calf length with asymmetric hem   Machine weave regular cotton   The model (height 5'8) is wearing a size S100% rayonMachine wash",75,Daily,Printed,Floral,Viscose Rayon,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Calf Length
14121912,Anouk Women Dark Green Embroidered Pleated Mirror Work Kurta with Sharara,3199.0,Green,Anouk,77.0,4.181818182,"Dark Green embroidered Kurta with ShararaKurta design: Ethnic motifs embroideredA-line shapePleated styleRound neck, sleeveless no sleevesMirror work detailKnee length with flared hemViscose rayon machine weave fabricSharara design: Embroidered ShararaPartially elasticated waistbandSlip-on closureThe model (height 5'8) is wearing a size STop fabric: 100% Viscose RayonBottom fabric: 100% Viscose RayonHand wash",75,Festive,Solid,Ethnic Motifs,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
17090272,Anouk Women Dark Green Solid V-Neck Straight Kurta with Trousers,3399.0,Green,Anouk,22.0,4.409090909,"Dark Green solid Kurta with TrousersKurta design: SolidStraight shapeRegular styleV-neck, short regular sleevesCalf length with straight hemViscose rayon machine weave fabricTrousers design: Solid TrousersPartially elasticated waistbandSlip-on closureTop fabric: 85% Viscose 15% PolyesterBottom fabric: 85% Viscose 15% PolyesterHand washThe model (height 5'8) is wearing a size S",75,Daily,Solid,Solid,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
14224034,Anouk Women Black Printed Pure Cotton Kurta with Trousers,2399.0,Black,Anouk,131.0,4.053435115,"Black printed Kurta with TrousersKurta design: Ethnic motifs printedStraight shapeRegular styleRound neck, three-quarter regular sleeves1 pocketsCalf length with straight hemPure cotton machine weave fabricTrousers design: Solid TrousersElasticated waistbandSlip-on closureTop fabric:  Pure Cotton  Bottom fabric:  Pure Cotton  Machine washThe model (height 5'8) is wearing a size S",75,Daily,Solid,Ethnic Motifs,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
16259556,Anouk Black & Yellow Woven Design Sequinned Pure Georgette Saree,3899.0,Black,Anouk,0.0,0.0,Design Details Black and yellow sareeWoven design&nbsp;saree with embellished borderHas sequinned detailThe saree comes with an unstitched blouse pieceThe blouse worn by the model might be for modelling purpose only. Check the image of the blouse piece to understand how the actual blouse piece looks like.Saree fabric: Pure GeorgetteBlouse fabric: Silk BlendDry CleanLength: 5.5 metres plus 0.8 metre blouse piece  Width: 1.06 metres (approx.),75,Party,Embroidered,Woven Design,Cotton,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
14884580,Anouk Women Orange & White Ethnic Motifs Yoke Design Regular Kurta with Palazzos,2599.0,Orange,Anouk,34.0,3.6470588239999997,"Orange yoke design Kurta with PalazzosKurta design: Ethnic motifs yoke designStraight shapeRegular styleRound neck, three-quarter regular sleevesCalf length with straight hemViscose rayon machine weave fabricPalazzos design: Printed PalazzosPartially elasticated waistbandSlip-on closureThe model (height 5'8) is wearing a size STop fabric: PolyesterBottom fabric: PolyesterMachine wash",75,Daily,Solid,Ethnic Motifs,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
16946234,Anouk Olive Green & Gold Embellished Sequinned Pure Georgette Celebrity Saree,3899.0,Olive,Anouk,0.0,0.0,"Design Details Olive green and gold celebrity sareeEmbellished embroidered saree with embroidered borderHas sequinned detailDisclaimer: The model is wearing a blouse from our stylist's collection, see the image for a mock-up of what the actual blouse would look like.Pure georgette&nbsp;Dry-cleanLength: 5.5 metres plus 0.8 metre blouse piece  Width: 1.06 metres (approx.)",75,Party,Embroidered,Embellished,Cotton,Dry Clean,Regular,To-Fit Denotes Body Measurements in,Regular
16846772,Anouk Cream-Coloured Ethnic Motifs Embroidered Satin Saree,5099.0,Cream,Anouk,7.0,4.0,"Design Details    Cream-coloured saree   Ethnic motifs woven design saree with woven design border   Has embroidered detail    The saree comes with an unstitched blouse pieceThe blouse worn by the model might be for modelling purpose only. Check the image of the blouse piece to understand how the actual blouse piece looks like.SatinLength: 5.5 metres plus 0.8 metre blouse piece  Width: 1.06 metres (approx.)",75,Festive,Woven Design,Ethnic Motifs,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
15582360,Anouk Women Pink Floral Embroidered Pleated Thread Work Kurta with Trousers,2599.0,Pink,Anouk,28.0,4.428571429,"Pink embroidered Kurta with Trousers    Kurta design:     Floral embroidered   A-line shape   Pleated style   Round neck,  three-quarter regular sleeves   Thread work detail   Above knee length with flared hem   Viscose rayon machine weave fabric     Trousers design:     Solid Trousers   Partially elasticated waistband   Slip-on closure  Top fabric: 100% Viscose RayonBottom fabric: 100% Viscose RayonMachine washSize worn by the model: SChest: 30""Waist: 24""Hips: 36""Height: 5'6""",75,Daily,Solid,Floral,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
17423996,Anouk Women Sea Green & White Ethnic Motifs Printed Kurta,999.0,Sea Green,Anouk,0.0,0.0,"Colour: sea green and white   Ethnic motifs printed   Round neck   Three-quarter,  regular sleeves   Straight shape with regular style   Calf length with straight hem   Machine weave regular cotton  Cotton  Machine wash The model (height 5'8) is wearing a size S",75,Daily,Printed,Ethnic Motifs,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Calf Length
17423936,Anouk Women Blue Printed Pure Cotton Kurta with Palazzos,1699.0,Blue,Anouk,0.0,0.0,"Blue printed Kurta with Palazzos    Kurta design:     Geometric printed   Straight shape   Regular style   V-neck,  three-quarter regular sleeves   Calf length with straight hem   Pure cotton machine weave fabric     Palazzos design:     Solid Palazzos   Partially elasticated waistband   Slip-on closure  The model (height 5'8) is wearing a size STop fabric:  Pure Cotton  Bottom fabric:  Pure Cotton  Machine wash",75,Daily,Solid,Geometric,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
16846706,Anouk Pink Embellished Organza Saree,4999.0,Pink,Anouk,3.0,4.333333333,"Design Details    Pink saree   Embellished saree with embroidered border    The saree comes with an unstitched blouse pieceThe blouse worn by the model might be for modelling purpose only. Check the image of the blouse piece to understand how the actual blouse piece looks like.Saree fabric: OrganzaBlouse fabric: Art silkHand-washLength: 5.5 metres plus 0.8 metre blouse piece  Width: 1.06 metres (approx.)",75,Festive,Embellished,Embellished,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
17094636,Anouk Women Mustard Yellow & White Chevron Printed Kurta,1799.0,Mustard,Anouk,24.0,4.125,"Colour: mustard yellow and white   Chevron printed   Mandarin collar   Short,  regular sleeves   Straight shape with regular style   Knee length with straight hem   Machine weave regular cotton  The model (height 5'8) is wearing a size S100% cottonMachine wash",75,Daily,Printed,Chevron,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Knee Length
13905626,Anouk Women Navy Blue & White Pure Cotton Kurta with Palazzos,1599.0,Navy Blue,Anouk,526.0,3.7889733839999997,"Navy blue solid Kurta with Palazzos   Kurta design:     Solid   Straight shape   Regular style   Round neck,  three-quarter regular sleeves   Calf length with straight hem   Pure cotton machine weave fabric     Palazzos design:     Printed Palazzos   Partially elasticated waistband   Slip-on closure   Comes with a   Top fabric:  Pure Cotton  Bottom fabric:  Pure Cotton  Machine washDupatta length: 2 metres (approx.)  The model (height 58) is wearing a size S",75,Daily,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
17090578,Anouk Women Maroon Embroidered Stripe Thread Work Pure Cotton A-Line Kurta,1999.0,Maroon,Anouk,53.0,4.113207547,"Colour: maroon   Striped embroidered   Round neck   Three-quarter,  regular sleeves   A-line shape with regular style   Thread work detail   Above knee with straight hem   Machine weave regular cotton  100% CottonMachine washSize worn by the model: SChest: 30""Height: 5'6""",75,Daily,Embroidered,Striped,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Above Knee
15736250,Anouk Mustard Yellow & White Floral Organza Saree,4699.0,Mustard,Anouk,0.0,0.0,Design Details Mustard and white sareeFloral embroidered saree with embroidered borderThe saree comes with an unstitched blouse piece.&nbsp;Check the image of the blouse piece to understand how the actual blouse piece looks like.Saree fabric: OrganzaBlouse fabric:&nbsp;Art SilkLength: 5.5 metres plus 0.8 metre blouse piece  Width: 1.06 metres (approx.),75,Festive,Embroidered,Floral,Cotton,Hand Wash,Regular,To-Fit Denotes Body Measurements in,Regular
14663972,Anouk Women Red Printed Pure Cotton Kurta with Trousers,1599.0,Red,Anouk,448.0,3.392857143,"Red printed Kurta with Trousers    Kurta design:     Geometric printed   Straight shape   Regular style   Round neck,  three-quarter regular sleeves   Calf length with straight hem   Pure cotton machine weave fabric     Trousers design:     Solid Trousers   Partially elasticated waistband   Slip-on closure  The model (height 5'8) is wearing a size STop fabric: 100% cottonBottom fabric: 100% cottonMachine wash",75,Daily,Solid,Geometric,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
17455852,Anouk Women Green & Yellow Floral Printed Pure Cotton Kurta with Trousers,1699.0,Green,Anouk,65.0,3.476923077,"Green and yellow printed Kurta with TrousersKurta design: Floral printedStraight shapeRegular styleRound neck, three-quarter bell sleevesCalf length with straight hemPure cotton machine weave fabricTrousers design: Solid TrousersPartially elasticated waistbandSlip-on closureThe model (height 5'8) is wearing a size STop fabric: 100% cottonBottom fabric: 100% cottonMachine wash",75,Daily,Solid,Floral,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
17096048,Anouk Women Navy Blue Printed Pure Cotton Kurta With Trousers,3399.0,Navy Blue,Anouk,17.0,4.4117647060000005,"Navy blue printed Kurta with Trousers    Kurta design:     Striped printed   Straight shape   Regular style   Mandarin collar,  three-quarter regular sleeves   Calf length with straight hem   Pure cotton machine weave fabric     Trousers design:     Solid Trousers   Slip-on closure  Top fabric:  Pure Cotton  Bottom fabric:  Pure Cotton  Machine washSize worn by the model: SChest: 29""Waist: 23""Hips: 35""Height: 5'6""",75,Daily,Solid,Striped,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
17094666,Anouk Women Red & White Printed Panelled Pure Cotton Kurta with Palazzos,3199.0,Red,Anouk,7.0,2.857142857,"Red printed Kurta with Palazzos    Kurta design:     Ethnic motifs printed   A-line shape   Panelled style   Tie-up neck,  three-quarter regular sleeves   Calf length with straight hem   Pure cotton machine weave fabric     Palazzos design:     Printed Palazzos   Partially elasticated waistband   Slip-on closure  Size worn by the model: SChest: 29""Waist: 23""Hips: 35""Height: 5'6""Top fabric:  Pure Cotton  Bottom fabric:  Pure Cotton  Machine wash",75,Fusion,Solid,Ethnic Motifs,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Regular
